ons_la_code_apr_2019,borough,quarter,count
E09000002,Barking and Dagenham,2017-01-01,43
E09000003,Barnet,2017-01-01,442
E09000004,Bexley,2017-01-01,65
E09000005,Brent,2017-01-01,111
E09000006,Bromley,2017-01-01,137
E09000007,Camden,2017-01-01,274
E09000001,City of London,2017-01-01,9
E09000008,Croydon,2017-01-01,78
E09000009,Ealing,2017-01-01,130
E09000010,Enfield,2017-01-01,90
E09000011,Greenwich,2017-01-01,57
E09000012,Hackney,2017-01-01,53
E09000013,Hammersmith and Fulham,2017-01-01,97
E09000014,Haringey,2017-01-01,123
E09000015,Harrow,2017-01-01,106
E09000016,Havering,2017-01-01,76
E09000017,Hillingdon,2017-01-01,101
E09000018,Hounslow,2017-01-01,87
E09000019,Islington,2017-01-01,70
E09000020,Kensington and Chelsea,2017-01-01,216
E09000021,Kingston upon Thames,2017-01-01,73
E09000022,Lambeth,2017-01-01,59
E09000023,Lewisham,2017-01-01,65
E09000024,Merton,2017-01-01,56
E09000025,Newham,2017-01-01,36
E09000026,Redbridge,2017-01-01,97
E09000027,Richmond upon Thames,2017-01-01,95
E09000028,Southwark,2017-01-01,84
E09000029,Sutton,2017-01-01,49
E09000030,Tower Hamlets,2017-01-01,27
E09000031,Waltham Forest,2017-01-01,41
E09000032,Wandsworth,2017-01-01,112
E09000033,Westminster,2017-01-01,295
E09000002,Barking and Dagenham,2017-04-01,39
E09000003,Barnet,2017-04-01,457
E09000004,Bexley,2017-04-01,70
E09000005,Brent,2017-04-01,127
E09000006,Bromley,2017-04-01,154
E09000007,Camden,2017-04-01,293
E09000001,City of London,2017-04-01,5
E09000008,Croydon,2017-04-01,94
E09000009,Ealing,2017-04-01,143
E09000010,Enfield,2017-04-01,93
E09000011,Greenwich,2017-04-01,67
E09000012,Hackney,2017-04-01,58
E09000013,Hammersmith and Fulham,2017-04-01,110
E09000014,Haringey,2017-04-01,136
E09000015,Harrow,2017-04-01,128
E09000016,Havering,2017-04-01,79
E09000017,Hillingdon,2017-04-01,116
E09000018,Hounslow,2017-04-01,87
E09000019,Islington,2017-04-01,74
E09000020,Kensington and Chelsea,2017-04-01,245
E09000021,Kingston upon Thames,2017-04-01,78
E09000022,Lambeth,2017-04-01,69
E09000023,Lewisham,2017-04-01,65
E09000024,Merton,2017-04-01,64
E09000025,Newham,2017-04-01,48
E09000026,Redbridge,2017-04-01,99
E09000027,Richmond upon Thames,2017-04-01,120
E09000028,Southwark,2017-04-01,82
E09000029,Sutton,2017-04-01,59
E09000030,Tower Hamlets,2017-04-01,34
E09000031,Waltham Forest,2017-04-01,39
E09000032,Wandsworth,2017-04-01,122
E09000033,Westminster,2017-04-01,332
E09000002,Barking and Dagenham,2017-07-01,38
E09000003,Barnet,2017-07-01,482
E09000004,Bexley,2017-07-01,76
E09000005,Brent,2017-07-01,136
E09000006,Bromley,2017-07-01,166
E09000007,Camden,2017-07-01,312
E09000001,City of London,2017-07-01,5
E09000008,Croydon,2017-07-01,111
E09000009,Ealing,2017-07-01,154
E09000010,Enfield,2017-07-01,100
E09000011,Greenwich,2017-07-01,79
E09000012,Hackney,2017-07-01,66
E09000013,Hammersmith and Fulham,2017-07-01,116
E09000014,Haringey,2017-07-01,148
E09000015,Harrow,2017-07-01,137
E09000016,Havering,2017-07-01,89
E09000017,Hillingdon,2017-07-01,131
E09000018,Hounslow,2017-07-01,106
E09000019,Islington,2017-07-01,78
E09000020,Kensington and Chelsea,2017-07-01,292
E09000021,Kingston upon Thames,2017-07-01,85
E09000022,Lambeth,2017-07-01,79
E09000023,Lewisham,2017-07-01,76
E09000024,Merton,2017-07-01,72
E09000025,Newham,2017-07-01,41
E09000026,Redbridge,2017-07-01,109
E09000027,Richmond upon Thames,2017-07-01,134
E09000028,Southwark,2017-07-01,98
E09000029,Sutton,2017-07-01,66
E09000030,Tower Hamlets,2017-07-01,39
E09000031,Waltham Forest,2017-07-01,39
E09000032,Wandsworth,2017-07-01,143
E09000033,Westminster,2017-07-01,367
E09000002,Barking and Dagenham,2017-10-01,40
E09000003,Barnet,2017-10-01,520
E09000004,Bexley,2017-10-01,80
E09000005,Brent,2017-10-01,150
E09000006,Bromley,2017-10-01,178
E09000007,Camden,2017-10-01,337
E09000001,City of London,2017-10-01,6
E09000008,Croydon,2017-10-01,124
E09000009,Ealing,2017-10-01,172
E09000010,Enfield,2017-10-01,111
E09000011,Greenwich,2017-10-01,95
E09000012,Hackney,2017-10-01,77
E09000013,Hammersmith and Fulham,2017-10-01,125
E09000014,Haringey,2017-10-01,150
E09000015,Harrow,2017-10-01,149
E09000016,Havering,2017-10-01,100
E09000017,Hillingdon,2017-10-01,125
E09000018,Hounslow,2017-10-01,125
E09000019,Islington,2017-10-01,80
E09000020,Kensington and Chelsea,2017-10-01,310
E09000021,Kingston upon Thames,2017-10-01,94
E09000022,Lambeth,2017-10-01,89
E09000023,Lewisham,2017-10-01,76
E09000024,Merton,2017-10-01,81
E09000025,Newham,2017-10-01,45
E09000026,Redbridge,2017-10-01,126
E09000027,Richmond upon Thames,2017-10-01,151
E09000028,Southwark,2017-10-01,104
E09000029,Sutton,2017-10-01,75
E09000030,Tower Hamlets,2017-10-01,46
E09000031,Waltham Forest,2017-10-01,44
E09000032,Wandsworth,2017-10-01,166
E09000033,Westminster,2017-10-01,392
E09000002,Barking and Dagenham,2018-01-01,45
E09000003,Barnet,2018-01-01,550
E09000004,Bexley,2018-01-01,88
E09000005,Brent,2018-01-01,152
E09000006,Bromley,2018-01-01,198
E09000007,Camden,2018-01-01,344
E09000001,City of London,2018-01-01,6
E09000008,Croydon,2018-01-01,138
E09000009,Ealing,2018-01-01,175
E09000010,Enfield,2018-01-01,121
E09000011,Greenwich,2018-01-01,106
E09000012,Hackney,2018-01-01,78
E09000013,Hammersmith and Fulham,2018-01-01,142
E09000014,Haringey,2018-01-01,165
E09000015,Harrow,2018-01-01,154
E09000016,Havering,2018-01-01,111
E09000017,Hillingdon,2018-01-01,133
E09000018,Hounslow,2018-01-01,133
E09000019,Islington,2018-01-01,87
E09000020,Kensington and Chelsea,2018-01-01,321
E09000021,Kingston upon Thames,2018-01-01,104
E09000022,Lambeth,2018-01-01,97
E09000023,Lewisham,2018-01-01,82
E09000024,Merton,2018-01-01,90
E09000025,Newham,2018-01-01,44
E09000026,Redbridge,2018-01-01,136
E09000027,Richmond upon Thames,2018-01-01,161
E09000028,Southwark,2018-01-01,111
E09000029,Sutton,2018-01-01,85
E09000030,Tower Hamlets,2018-01-01,48
E09000031,Waltham Forest,2018-01-01,50
E09000032,Wandsworth,2018-01-01,186
E09000033,Westminster,2018-01-01,422
E09000002,Barking and Dagenham,2018-04-01,50
E09000003,Barnet,2018-04-01,581
E09000004,Bexley,2018-04-01,102
E09000005,Brent,2018-04-01,160
E09000006,Bromley,2018-04-01,221
E09000007,Camden,2018-04-01,361
E09000001,City of London,2018-04-01,7
E09000008,Croydon,2018-04-01,154
E09000009,Ealing,2018-04-01,185
E09000010,Enfield,2018-04-01,127
E09000011,Greenwich,2018-04-01,117
E09000012,Hackney,2018-04-01,87
E09000013,Hammersmith and Fulham,2018-04-01,155
E09000014,Haringey,2018-04-01,174
E09000015,Harrow,2018-04-01,161
E09000016,Havering,2018-04-01,109
E09000017,Hillingdon,2018-04-01,147
E09000018,Hounslow,2018-04-01,137
E09000019,Islington,2018-04-01,97
E09000020,Kensington and Chelsea,2018-04-01,337
E09000021,Kingston upon Thames,2018-04-01,113
E09000022,Lambeth,2018-04-01,109
E09000023,Lewisham,2018-04-01,89
E09000024,Merton,2018-04-01,99
E09000025,Newham,2018-04-01,46
E09000026,Redbridge,2018-04-01,142
E09000027,Richmond upon Thames,2018-04-01,184
E09000028,Southwark,2018-04-01,118
E09000029,Sutton,2018-04-01,93
E09000030,Tower Hamlets,2018-04-01,56
E09000031,Waltham Forest,2018-04-01,55
E09000032,Wandsworth,2018-04-01,205
E09000033,Westminster,2018-04-01,452
E09000002,Barking and Dagenham,2018-07-01,50
E09000003,Barnet,2018-07-01,621
E09000004,Bexley,2018-07-01,109
E09000005,Brent,2018-07-01,182
E09000006,Bromley,2018-07-01,245
E09000007,Camden,2018-07-01,380
E09000001,City of London,2018-07-01,9
E09000008,Croydon,2018-07-01,165
E09000009,Ealing,2018-07-01,207
E09000010,Enfield,2018-07-01,142
E09000011,Greenwich,2018-07-01,133
E09000012,Hackney,2018-07-01,89
E09000013,Hammersmith and Fulham,2018-07-01,167
E09000014,Haringey,2018-07-01,189
E09000015,Harrow,2018-07-01,172
E09000016,Havering,2018-07-01,116
E09000017,Hillingdon,2018-07-01,156
E09000018,Hounslow,2018-07-01,154
E09000019,Islington,2018-07-01,108
E09000020,Kensington and Chelsea,2018-07-01,375
E09000021,Kingston upon Thames,2018-07-01,126
E09000022,Lambeth,2018-07-01,112
E09000023,Lewisham,2018-07-01,98
E09000024,Merton,2018-07-01,102
E09000025,Newham,2018-07-01,51
E09000026,Redbridge,2018-07-01,154
E09000027,Richmond upon Thames,2018-07-01,207
E09000028,Southwark,2018-07-01,129
E09000029,Sutton,2018-07-01,99
E09000030,Tower Hamlets,2018-07-01,66
E09000031,Waltham Forest,2018-07-01,60
E09000032,Wandsworth,2018-07-01,224
E09000033,Westminster,2018-07-01,462
E09000002,Barking and Dagenham,2018-10-01,49
E09000003,Barnet,2018-10-01,669
E09000004,Bexley,2018-10-01,115
E09000005,Brent,2018-10-01,198
E09000006,Bromley,2018-10-01,264
E09000007,Camden,2018-10-01,401
E09000001,City of London,2018-10-01,11
E09000008,Croydon,2018-10-01,184
E09000009,Ealing,2018-10-01,219
E09000010,Enfield,2018-10-01,154
E09000011,Greenwich,2018-10-01,141
E09000012,Hackney,2018-10-01,97
E09000013,Hammersmith and Fulham,2018-10-01,179
E09000014,Haringey,2018-10-01,199
E09000015,Harrow,2018-10-01,189
E09000016,Havering,2018-10-01,119
E09000017,Hillingdon,2018-10-01,175
E09000018,Hounslow,2018-10-01,166
E09000019,Islington,2018-10-01,120
E09000020,Kensington and Chelsea,2018-10-01,407
E09000021,Kingston upon Thames,2018-10-01,139
E09000022,Lambeth,2018-10-01,127
E09000023,Lewisham,2018-10-01,100
E09000024,Merton,2018-10-01,120
E09000025,Newham,2018-10-01,52
E09000026,Redbridge,2018-10-01,162
E09000027,Richmond upon Thames,2018-10-01,237
E09000028,Southwark,2018-10-01,143
E09000029,Sutton,2018-10-01,103
E09000030,Tower Hamlets,2018-10-01,69
E09000031,Waltham Forest,2018-10-01,67
E09000032,Wandsworth,2018-10-01,256
E09000033,Westminster,2018-10-01,489
E09000002,Barking and Dagenham,2019-01-01,52
E09000003,Barnet,2019-01-01,718
E09000004,Bexley,2019-01-01,125
E09000005,Brent,2019-01-01,215
E09000006,Bromley,2019-01-01,277
E09000007,Camden,2019-01-01,424
E09000001,City of London,2019-01-01,14
E09000008,Croydon,2019-01-01,211
E09000009,Ealing,2019-01-01,255
E09000010,Enfield,2019-01-01,157
E09000011,Greenwich,2019-01-01,146
E09000012,Hackney,2019-01-01,106
E09000013,Hammersmith and Fulham,2019-01-01,199
E09000014,Haringey,2019-01-01,217
E09000015,Harrow,2019-01-01,202
E09000016,Havering,2019-01-01,122
E09000017,Hillingdon,2019-01-01,179
E09000018,Hounslow,2019-01-01,169
E09000019,Islington,2019-01-01,143
E09000020,Kensington and Chelsea,2019-01-01,431
E09000021,Kingston upon Thames,2019-01-01,155
E09000022,Lambeth,2019-01-01,148
E09000023,Lewisham,2019-01-01,113
E09000024,Merton,2019-01-01,134
E09000025,Newham,2019-01-01,55
E09000026,Redbridge,2019-01-01,173
E09000027,Richmond upon Thames,2019-01-01,276
E09000028,Southwark,2019-01-01,156
E09000029,Sutton,2019-01-01,115
E09000030,Tower Hamlets,2019-01-01,84
E09000031,Waltham Forest,2019-01-01,70
E09000032,Wandsworth,2019-01-01,292
E09000033,Westminster,2019-01-01,521
E09000002,Barking and Dagenham,2019-04-01,57
E09000003,Barnet,2019-04-01,770
E09000004,Bexley,2019-04-01,135
E09000005,Brent,2019-04-01,236
E09000006,Bromley,2019-04-01,309
E09000007,Camden,2019-04-01,448
E09000001,City of London,2019-04-01,16
E09000008,Croydon,2019-04-01,223
E09000009,Ealing,2019-04-01,275
E09000010,Enfield,2019-04-01,171
E09000011,Greenwich,2019-04-01,154
E09000012,Hackney,2019-04-01,123
E09000013,Hammersmith and Fulham,2019-04-01,226
E09000014,Haringey,2019-04-01,243
E09000015,Harrow,2019-04-01,221
E09000016,Havering,2019-04-01,126
E09000017,Hillingdon,2019-04-01,200
E09000018,Hounslow,2019-04-01,186
E09000019,Islington,2019-04-01,166
E09000020,Kensington and Chelsea,2019-04-01,472
E09000021,Kingston upon Thames,2019-04-01,175
E09000022,Lambeth,2019-04-01,179
E09000023,Lewisham,2019-04-01,127
E09000024,Merton,2019-04-01,161
E09000025,Newham,2019-04-01,66
E09000026,Redbridge,2019-04-01,190
E09000027,Richmond upon Thames,2019-04-01,320
E09000028,Southwark,2019-04-01,173
E09000029,Sutton,2019-04-01,118
E09000030,Tower Hamlets,2019-04-01,88
E09000031,Waltham Forest,2019-04-01,76
E09000032,Wandsworth,2019-04-01,342
E09000033,Westminster,2019-04-01,551
E09000002,Barking and Dagenham,2019-07-01,52
E09000003,Barnet,2019-07-01,867
E09000004,Bexley,2019-07-01,156
E09000005,Brent,2019-07-01,269
E09000006,Bromley,2019-07-01,356
E09000007,Camden,2019-07-01,512
E09000001,City of London,2019-07-01,15
E09000008,Croydon,2019-07-01,266
E09000009,Ealing,2019-07-01,317
E09000010,Enfield,2019-07-01,189
E09000011,Greenwich,2019-07-01,173
E09000012,Hackney,2019-07-01,130
E09000013,Hammersmith and Fulham,2019-07-01,268
E09000014,Haringey,2019-07-01,298
E09000015,Harrow,2019-07-01,260
E09000016,Havering,2019-07-01,147
E09000017,Hillingdon,2019-07-01,239
E09000018,Hounslow,2019-07-01,222
E09000019,Islington,2019-07-01,200
E09000020,Kensington and Chelsea,2019-07-01,523
E09000021,Kingston upon Thames,2019-07-01,219
E09000022,Lambeth,2019-07-01,209
E09000023,Lewisham,2019-07-01,160
E09000024,Merton,2019-07-01,205
E09000025,Newham,2019-07-01,81
E09000026,Redbridge,2019-07-01,208
E09000027,Richmond upon Thames,2019-07-01,393
E09000028,Southwark,2019-07-01,198
E09000029,Sutton,2019-07-01,138
E09000030,Tower Hamlets,2019-07-01,108
E09000031,Waltham Forest,2019-07-01,89
E09000032,Wandsworth,2019-07-01,403
E09000033,Westminster,2019-07-01,627
E09000002,Barking and Dagenham,2019-10-01,65
E09000003,Barnet,2019-10-01,916
E09000004,Bexley,2019-10-01,171
E09000005,Brent,2019-10-01,297
E09000006,Bromley,2019-10-01,405
E09000007,Camden,2019-10-01,537
E09000001,City of London,2019-10-01,17
E09000008,Croydon,2019-10-01,279
E09000009,Ealing,2019-10-01,359
E09000010,Enfield,2019-10-01,206
E09000011,Greenwich,2019-10-01,196
E09000012,Hackney,2019-10-01,136
E09000013,Hammersmith and Fulham,2019-10-01,288
E09000014,Haringey,2019-10-01,329
E09000015,Harrow,2019-10-01,284
E09000016,Havering,2019-10-01,159
E09000017,Hillingdon,2019-10-01,281
E09000018,Hounslow,2019-10-01,243
E09000019,Islington,2019-10-01,220
E09000020,Kensington and Chelsea,2019-10-01,591
E09000021,Kingston upon Thames,2019-10-01,253
E09000022,Lambeth,2019-10-01,234
E09000023,Lewisham,2019-10-01,176
E09000024,Merton,2019-10-01,229
E09000025,Newham,2019-10-01,94
E09000026,Redbridge,2019-10-01,227
E09000027,Richmond upon Thames,2019-10-01,436
E09000028,Southwark,2019-10-01,226
E09000029,Sutton,2019-10-01,161
E09000030,Tower Hamlets,2019-10-01,114
E09000031,Waltham Forest,2019-10-01,102
E09000032,Wandsworth,2019-10-01,449
E09000033,Westminster,2019-10-01,679
E09000002,Barking and Dagenham,2020-01-01,77
E09000003,Barnet,2020-01-01,991
E09000004,Bexley,2020-01-01,188
E09000005,Brent,2020-01-01,317
E09000006,Bromley,2020-01-01,451
E09000007,Camden,2020-01-01,576
E09000001,City of London,2020-01-01,16
E09000008,Croydon,2020-01-01,319
E09000009,Ealing,2020-01-01,402
E09000010,Enfield,2020-01-01,236
E09000011,Greenwich,2020-01-01,227
E09000012,Hackney,2020-01-01,170
E09000013,Hammersmith and Fulham,2020-01-01,317
E09000014,Haringey,2020-01-01,365
E09000015,Harrow,2020-01-01,328
E09000016,Havering,2020-01-01,192
E09000017,Hillingdon,2020-01-01,313
E09000018,Hounslow,2020-01-01,270
E09000019,Islington,2020-01-01,250
E09000020,Kensington and Chelsea,2020-01-01,622
E09000021,Kingston upon Thames,2020-01-01,275
E09000022,Lambeth,2020-01-01,249
E09000023,Lewisham,2020-01-01,191
E09000024,Merton,2020-01-01,268
E09000025,Newham,2020-01-01,108
E09000026,Redbridge,2020-01-01,259
E09000027,Richmond upon Thames,2020-01-01,488
E09000028,Southwark,2020-01-01,250
E09000029,Sutton,2020-01-01,193
E09000030,Tower Hamlets,2020-01-01,134
E09000031,Waltham Forest,2020-01-01,121
E09000032,Wandsworth,2020-01-01,501
E09000033,Westminster,2020-01-01,729
E09000002,Barking and Dagenham,2020-04-01,84
E09000003,Barnet,2020-04-01,1044
E09000004,Bexley,2020-04-01,201
E09000005,Brent,2020-04-01,340
E09000006,Bromley,2020-04-01,481
E09000007,Camden,2020-04-01,628
E09000001,City of London,2020-04-01,17
E09000008,Croydon,2020-04-01,355
E09000009,Ealing,2020-04-01,422
E09000010,Enfield,2020-04-01,257
E09000011,Greenwich,2020-04-01,251
E09000012,Hackney,2020-04-01,188
E09000013,Hammersmith and Fulham,2020-04-01,342
E09000014,Haringey,2020-04-01,385
E09000015,Harrow,2020-04-01,342
E09000016,Havering,2020-04-01,196
E09000017,Hillingdon,2020-04-01,337
E09000018,Hounslow,2020-04-01,285
E09000019,Islington,2020-04-01,274
E09000020,Kensington and Chelsea,2020-04-01,663
E09000021,Kingston upon Thames,2020-04-01,296
E09000022,Lambeth,2020-04-01,266
E09000023,Lewisham,2020-04-01,216
E09000024,Merton,2020-04-01,296
E09000025,Newham,2020-04-01,117
E09000026,Redbridge,2020-04-01,279
E09000027,Richmond upon Thames,2020-04-01,520
E09000028,Southwark,2020-04-01,283
E09000029,Sutton,2020-04-01,205
E09000030,Tower Hamlets,2020-04-01,152
E09000031,Waltham Forest,2020-04-01,146
E09000032,Wandsworth,2020-04-01,537
E09000033,Westminster,2020-04-01,773
E09000002,Barking and Dagenham,2020-07-01,112
E09000003,Barnet,2020-07-01,1231
E09000004,Bexley,2020-07-01,239
E09000005,Brent,2020-07-01,424
E09000006,Bromley,2020-07-01,565
E09000007,Camden,2020-07-01,781
E09000001,City of London,2020-07-01,23
E09000008,Croydon,2020-07-01,432
E09000009,Ealing,2020-07-01,501
E09000010,Enfield,2020-07-01,329
E09000011,Greenwich,2020-07-01,305
E09000012,Hackney,2020-07-01,242
E09000013,Hammersmith and Fulham,2020-07-01,418
E09000014,Haringey,2020-07-01,469
E09000015,Harrow,2020-07-01,401
E09000016,Havering,2020-07-01,237
E09000017,Hillingdon,2020-07-01,396
E09000018,Hounslow,2020-07-01,336
E09000019,Islington,2020-07-01,346
E09000020,Kensington and Chelsea,2020-07-01,772
E09000021,Kingston upon Thames,2020-07-01,333
E09000022,Lambeth,2020-07-01,347
E09000023,Lewisham,2020-07-01,283
E09000024,Merton,2020-07-01,371
E09000025,Newham,2020-07-01,159
E09000026,Redbridge,2020-07-01,340
E09000027,Richmond upon Thames,2020-07-01,644
E09000028,Southwark,2020-07-01,352
E09000029,Sutton,2020-07-01,257
E09000030,Tower Hamlets,2020-07-01,187
E09000031,Waltham Forest,2020-07-01,179
E09000032,Wandsworth,2020-07-01,641
E09000033,Westminster,2020-07-01,918
E09000002,Barking and Dagenham,2020-10-01,135
E09000003,Barnet,2020-10-01,1428
E09000004,Bexley,2020-10-01,266
E09000005,Brent,2020-10-01,474
E09000006,Bromley,2020-10-01,632
E09000007,Camden,2020-10-01,896
E09000001,City of London,2020-10-01,26
E09000008,Croydon,2020-10-01,494
E09000009,Ealing,2020-10-01,566
E09000010,Enfield,2020-10-01,372
E09000011,Greenwich,2020-10-01,350
E09000012,Hackney,2020-10-01,277
E09000013,Hammersmith and Fulham,2020-10-01,477
E09000014,Haringey,2020-10-01,513
E09000015,Harrow,2020-10-01,447
E09000016,Havering,2020-10-01,282
E09000017,Hillingdon,2020-10-01,438
E09000018,Hounslow,2020-10-01,367
E09000019,Islington,2020-10-01,405
E09000020,Kensington and Chelsea,2020-10-01,857
E09000021,Kingston upon Thames,2020-10-01,374
E09000022,Lambeth,2020-10-01,395
E09000023,Lewisham,2020-10-01,328
E09000024,Merton,2020-10-01,453
E09000025,Newham,2020-10-01,176
E09000026,Redbridge,2020-10-01,387
E09000027,Richmond upon Thames,2020-10-01,719
E09000028,Southwark,2020-10-01,427
E09000029,Sutton,2020-10-01,277
E09000030,Tower Hamlets,2020-10-01,219
E09000031,Waltham Forest,2020-10-01,204
E09000032,Wandsworth,2020-10-01,731
E09000033,Westminster,2020-10-01,1055
E09000002,Barking and Dagenham,2021-01-01,141
E09000003,Barnet,2021-01-01,1553
E09000004,Bexley,2021-01-01,294
E09000005,Brent,2021-01-01,514
E09000006,Bromley,2021-01-01,693
E09000007,Camden,2021-01-01,960
E09000001,City of London,2021-01-01,35
E09000008,Croydon,2021-01-01,554
E09000009,Ealing,2021-01-01,632
E09000010,Enfield,2021-01-01,423
E09000011,Greenwich,2021-01-01,385
E09000012,Hackney,2021-01-01,293
E09000013,Hammersmith and Fulham,2021-01-01,533
E09000014,Haringey,2021-01-01,558
E09000015,Harrow,2021-01-01,502
E09000016,Havering,2021-01-01,314
E09000017,Hillingdon,2021-01-01,486
E09000018,Hounslow,2021-01-01,400
E09000019,Islington,2021-01-01,450
E09000020,Kensington and Chelsea,2021-01-01,916
E09000021,Kingston upon Thames,2021-01-01,404
E09000022,Lambeth,2021-01-01,450
E09000023,Lewisham,2021-01-01,372
E09000024,Merton,2021-01-01,487
E09000025,Newham,2021-01-01,206
E09000026,Redbridge,2021-01-01,429
E09000027,Richmond upon Thames,2021-01-01,824
E09000028,Southwark,2021-01-01,486
E09000029,Sutton,2021-01-01,301
E09000030,Tower Hamlets,2021-01-01,253
E09000031,Waltham Forest,2021-01-01,228
E09000032,Wandsworth,2021-01-01,804
E09000033,Westminster,2021-01-01,1137
